0.000000	0.000000	10.000000	0.000000	98.500000
0.001429	0.001429	9.999980	-0.014000	98.499902
0.002857	0.002857	9.999940	-0.028000	98.499804
0.004286	0.004286	9.999880	-0.042000	98.499706
0.005714	0.005714	9.999800	-0.056000	98.499608
0.007143	0.007143	9.999700	-0.070000	98.499510
0.008571	0.008571	9.999580	-0.084000	98.499412
0.010000	0.010000	9.999440	-0.098000	98.499314
0.011429	0.011429	9.999280	-0.112000	98.499216
0.012857	0.012857	9.999100	-0.126000	98.499118
0.014286	0.014286	9.998900	-0.140000	98.499020
0.015714	0.015714	9.998680	-0.154000	98.498922
0.017143	0.017143	9.998440	-0.168000	98.498824
0.018571	0.018571	9.998180	-0.182000	98.498726
0.020000	0.020000	9.997900	-0.196000	98.498628
0.021429	0.021429	9.997600	-0.210000	98.498530
0.022857	0.022857	9.997280	-0.224000	98.498432
0.024286	0.024286	9.996940	-0.238000	98.498334
0.025714	0.025714	9.996580	-0.252000	98.498236
0.027143	0.027143	9.996200	-0.266000	98.498138
0.028571	0.028571	9.995800	-0.280000	98.498040
0.030000	0.030000	9.995380	-0.294000	98.497942
0.031429	0.031429	9.994940	-0.308000	98.497844
0.032857	0.032857	9.994480	-0.322000	98.497746
0.034286	0.034286	9.994000	-0.336000	98.497648
0.035714	0.035714	9.993500	-0.350000	98.497550
0.037143	0.037143	9.992980	-0.364000	98.497452
0.038571	0.038571	9.992440	-0.378000	98.497354
0.040000	0.040000	9.991880	-0.392000	98.497256
0.041429	0.041429	9.991300	-0.406000	98.497158
0.042857	0.042857	9.990700	-0.420000	98.497060
0.044286	0.044286	9.990080	-0.434000	98.496962
0.045714	0.045714	9.989440	-0.448000	98.496864
0.047143	0.047143	9.988780	-0.462000	98.496766
0.048571	0.048571	9.988100	-0.476000	98.496668
0.050000	0.050000	9.987400	-0.490000	98.496570
0.051429	0.051429	9.986680	-0.504000	98.496472
0.052857	0.052857	9.985940	-0.518000	98.496374
0.054286	0.054286	9.985180	-0.532000	98.496276
0.055714	0.055714	9.984400	-0.546000	98.496178
0.057143	0.057143	9.983600	-0.560000	98.496080
0.058571	0.058571	9.982780	-0.574000	98.495982
0.060000	0.060000	9.981940	-0.588000	98.495884
0.061429	0.061429	9.981080	-0.602000	98.495786
0.062857	0.062857	9.980200	-0.616000	98.495688
0.064286	0.064286	9.979300	-0.630000	98.495590
0.065714	0.065714	9.978380	-0.644000	98.495492
0.067143	0.067143	9.977440	-0.658000	98.495394
0.068571	0.068571	9.976480	-0.672000	98.495296
0.070000	0.070000	9.975500	-0.686000	98.495198
0.071429	0.071429	9.974500	-0.700000	98.495100
0.072857	0.072857	9.973480	-0.714000	98.495002
0.074286	0.074286	9.972440	-0.728000	98.494904
0.075714	0.075714	9.971380	-0.742000	98.494806
0.077143	0.077143	9.970300	-0.756000	98.494708
0.078571	0.078571	9.969200	-0.770000	98.494610
0.080000	0.080000	9.968080	-0.784000	98.494512
0.081429	0.081429	9.966940	-0.798000	98.494414
0.082857	0.082857	9.965780	-0.812000	98.494316
0.084286	0.084286	9.964600	-0.826000	98.494218
0.085714	0.085714	9.963400	-0.840000	98.494120
