0.000000 98.500000 0.000000
0.014286 98.490200 0.000099
0.028571 98.480400 0.000199
0.042857 98.470600 0.000298
0.057143 98.460800 0.000398
0.071429 98.451000 0.000497
0.085714 98.441200 0.000597
0.100000 98.431400 0.000696
0.114286 98.421600 0.000796
0.128571 98.411800 0.000895
0.142857 98.402000 0.000995
0.157143 98.392200 0.001094
0.171429 98.382400 0.001194
0.185714 98.372600 0.001293
0.200000 98.362800 0.001393
0.214286 98.353000 0.001492
0.228571 98.343200 0.001592
0.242857 98.333400 0.001691
0.257143 98.323600 0.001791
0.271429 98.313800 0.001890
0.285714 98.304000 0.001990
0.300000 98.294200 0.002089
0.314286 98.284400 0.002189
0.328571 98.274600 0.002288
0.342857 98.264800 0.002388
0.357143 98.255000 0.002487
0.371429 98.245200 0.002587
0.385714 98.235400 0.002686
0.400000 98.225600 0.002786
0.414286 98.215800 0.002885
0.428571 98.206000 0.002985
0.442857 98.196200 0.003084
0.457143 98.186400 0.003184
0.471429 98.176600 0.003283
0.485714 98.166800 0.003383
0.500000 98.157000 0.003482
0.514286 98.147200 0.003582
0.528571 98.137400 0.003681
0.542857 98.127600 0.003781
0.557143 98.117800 0.003880
0.571429 98.108000 0.003980
0.585714 98.098200 0.004079
0.600000 98.088400 0.004179
0.614286 98.078600 0.004278
0.628571 98.068800 0.004378
0.642857 98.059000 0.004477
0.657143 98.049200 0.004577
0.671429 98.039400 0.004676
0.685714 98.029600 0.004776
0.700000 98.019800 0.004875
0.714286 98.010000 0.004975
0.728571 98.000200 0.005074
0.742857 97.990400 0.005174
0.757143 97.980600 0.005273
0.771429 97.970800 0.005373
0.785714 97.961000 0.005472
0.800000 97.951200 0.005572
0.814286 97.941400 0.005671
0.828571 97.931600 0.005771
0.842857 97.921800 0.005870
0.857143 97.912000 0.005970
0.871429 97.902200 0.006069
0.885714 97.892400 0.006169
0.900000 97.882600 0.006268
0.914286 97.872800 0.006368
0.928571 97.863000 0.006467
0.942857 97.853200 0.006566
0.957143 97.843400 0.006666
0.971429 97.833600 0.006765
0.985714 97.823800 0.006865
1.000000 97.814000 0.006964
1.014286 97.804200 0.007064
1.028571 97.794400 0.007163
1.042857 97.784600 0.007263
1.057143 97.774800 0.007362
1.071429 97.765000 0.007462
1.085714 97.755200 0.007561
1.100000 97.745400 0.007661
1.114286 97.735600 0.007760
1.128571 97.725800 0.007860
1.142857 97.716000 0.007959
1.157143 97.706200 0.008059
1.171429 97.696400 0.008158
1.185714 97.686600 0.008258
1.200000 97.676800 0.008357
1.214286 97.667000 0.008457
1.228571 97.657200 0.008556
1.242857 97.647400 0.008656
1.257143 97.637600 0.008755
1.271429 97.627800 0.008855
1.285714 97.618000 0.008954
1.300000 97.608200 0.009054
1.314286 97.598400 0.009153
1.328571 97.588600 0.009253
1.342857 97.578800 0.009352
1.357143 97.569000 0.009452
1.371429 97.559200 0.009551
1.385714 97.549400 0.009651
1.400000 97.539600 0.009750
1.414286 97.529800 0.009850
