0.000000	0.000000	10.000000	0.000000	98.500000
0.071429	0.071429	9.950000	-0.700000	98.255000
0.142857	0.142857	9.850000	-1.400000	98.010000
0.214286	0.214286	9.700000	-2.100000	97.765000
0.285714	0.285714	9.500000	-2.800000	97.520000
0.357143	0.357143	9.250000	-3.500000	97.275000
0.428571	0.428571	8.950000	-4.200000	97.030000
0.500000	0.500000	8.600000	-4.900000	96.785000
0.571429	0.571429	8.200000	-5.600000	96.540000
0.642857	0.642857	7.750000	-6.300000	96.295000
0.714286	0.714286	7.250000	-7.000000	96.050000
0.785714	0.785714	6.700000	-7.700000	95.805000
0.857143	0.857143	6.100000	-8.400000	95.560000
0.928571	0.928571	5.450000	-9.100000	95.315000
1.000000	1.000000	4.750000	-9.800000	95.070000
1.071429	1.071429	4.000000	-10.500000	94.825000
1.142857	1.142857	3.200000	-11.200000	94.580000
1.214286	1.214286	2.350000	-11.900000	94.335000
1.285714	1.285714	1.450000	-12.600000	94.090000
1.357143	1.357143	0.500000	-13.300000	93.845000
